,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiplelines,internet_service,online_security,online_backup,device_protection,techsupport,streaming_tv,streaming_movies,contract,paperless,payment_method,monthly_charges,total_charges,churn,probability
658,2085-JVGAD,Male,False,True,False,37,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Bank transfer,20.35,697.65,False,0.9608538797882262
659,5650-VDUDS,Female,False,False,False,4,False,NO_PHONE,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,24.25,96.05,True,0.44516136622393065
660,8095-WANWK,Female,False,False,False,10,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.25,428.7,False,0.7300944687633946
661,3030-ZKIWL,Male,False,False,False,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,20.05,20.05,False,0.790044549954057
662,9565-FLVCG,Male,False,True,True,65,True,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,True,Mailed check,69.55,4459.15,False,0.9875170536224575
663,8755-OGKNA,Female,False,True,True,57,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Bank transfer,19.5,1167.6,False,0.9968387827246438
664,2800-VEQXM,Female,False,False,False,3,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Mailed check,74.75,238.1,False,0.39645056607077866
665,7538-GWHML,Female,False,False,False,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,69.65,145.15,True,0.3685441358838766
666,5533-RJFTJ,Male,False,False,False,49,False,NO_PHONE,DSL,No,No,Yes,No,No,No,Month-to-month,True,Bank transfer,30.2,1453.1,False,0.8927986064269748
667,3859-CVCET,Female,False,False,False,4,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,45.65,191.05,True,0.674139793989629
668,0214-JHPFW,Female,False,True,False,70,False,NO_PHONE,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer,57.8,4039.3,False,0.9827706828613404
669,5642-MHDQT,Female,False,True,True,53,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,True,Bank transfer,19.85,1039.45,False,0.9912000900655372
670,3088-FVYWK,Male,False,True,True,53,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Credit card,25.55,1336.1,False,0.995754359951554
671,3276-HDUEG,Female,False,False,False,1,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,75.05,75.05,True,0.3278847150569588
672,9092-GDZKO,Male,False,False,False,22,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Credit card,24.85,493.4,False,0.8831230776440527
673,0823-HSCDJ,Male,True,False,False,52,False,NO_PHONE,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,49.15,2550.9,True,0.7318281838580828
674,3729-OWRVL,Male,True,False,False,65,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Electronic check,110.35,7246.15,False,0.8859398715566726
675,2324-AALNO,Female,False,False,False,48,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Bank transfer,24.55,1203.95,False,0.9857354338675648
676,0822-GAVAP,Female,False,False,False,2,False,NO_PHONE,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,34.7,62.25,True,0.29311473895966444
677,5760-IFJOZ,Male,False,False,False,3,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,False,Mailed check,107.95,313.6,False,0.36974230382284
678,2826-UWHIS,Male,False,True,False,45,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer,81.4,3775.85,False,0.7548503442757583
679,1448-PWKYE,Male,False,True,True,1,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,80.0,80.0,True,0.35301641001766304
680,7501-IWUNG,Female,False,True,True,61,True,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer,73.8,4616.05,False,0.9781299379352384
681,4957-TREIR,Male,False,False,False,3,True,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,True,Credit card,64.4,195.65,False,0.746772418694146
682,7251-LJBQN,Female,True,False,False,40,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,True,Credit card,103.75,4188.4,False,0.6902135081581445
683,8040-MNRTF,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,71.1,71.1,False,0.45751369665184083
684,1536-HBSWP,Female,False,False,False,1,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,49.9,49.9,False,0.5918816491420094
685,5313-FPXWG,Male,False,False,False,51,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,True,Bank transfer,24.6,1266.4,False,0.9846172042075327
686,0067-DKWBL,Male,True,False,False,2,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,49.25,91.1,True,0.5462463305512477
687,0946-FKYTX,Male,False,False,False,52,False,NO_PHONE,DSL,No,Yes,No,No,No,No,One year,False,Mailed check,30.1,1623.4,False,0.9694584868532965
688,5076-YVXCM,Male,False,False,False,51,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Bank transfer,83.4,4149.45,False,0.7101532036069529
689,8262-COGGB,Male,False,False,False,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Mailed check,20.45,20.45,False,0.7451188801642399
690,6663-JOCQO,Male,False,True,True,31,True,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,True,Bank transfer,75.25,2344.5,False,0.9431045210890663
691,9620-QJREV,Male,False,False,True,47,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Credit card,20.55,1013.05,False,0.9925756015148298
692,2276-YDAVZ,Female,False,False,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Credit card,75.1,270.7,True,0.35716350935245134
693,2682-KEVRP,Female,True,False,False,22,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,True,Mailed check,20.05,417.0,False,0.9362794017870731
694,2480-JZOSN,Female,False,True,False,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Mailed check,20.65,20.65,False,0.7314199072909274
695,0078-XZMHT,Male,False,True,False,72,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer,85.15,6316.2,False,0.9758746822947748
696,5896-NPFWW,Male,False,True,True,3,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,50.15,168.15,True,0.5658569539355238
697,9978-HYCIN,Male,True,True,True,47,True,No,Fiber optic,No,Yes,No,No,Yes,No,One year,True,Bank transfer,84.95,4018.05,False,0.8239559254601514
698,8338-QIUNR,Male,False,True,True,72,True,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,True,Credit card,66.5,4811.6,False,0.9955673959952722
699,1525-LNLOJ,Male,False,True,True,66,True,Yes,DSL,No,No,Yes,No,Yes,No,Two year,True,Bank transfer,63.3,4189.7,False,0.979213725519373
700,9450-TRJUU,Male,False,False,False,35,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,83.15,2848.45,False,0.5239179410721324
701,1766-GKNMI,Male,False,False,False,29,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,84.9,2516.2,False,0.409985758833154
702,6942-LBFDP,Female,False,False,False,2,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Mailed check,20.55,33.6,False,0.7510584877703319
703,1456-TWCGB,Male,False,False,False,4,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,False,Mailed check,49.25,208.45,False,0.6916111246283477
704,7133-VBDCG,Female,False,False,False,25,True,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,True,Bank transfer,79.85,2015.35,True,0.6952709771640024
705,7596-ZYWBB,Female,False,False,False,65,True,No,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Mailed check,59.6,3739.8,False,0.9950421497163005
706,8329-UTMVM,Male,True,False,False,27,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,True,Bank transfer,104.65,2964.0,False,0.6108385572083739
707,3014-WJKSM,Male,False,True,False,29,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Credit card,75.3,2263.4,False,0.6402973203988931
708,3347-YJZZE,Male,False,True,True,29,True,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,False,Credit card,80.1,2211.8,False,0.7847386053567859
709,1029-QFBEN,Male,False,False,False,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,19.55,19.55,True,0.785797057278086
710,7929-DMBCV,Female,False,True,False,20,True,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,True,Mailed check,81.0,1683.7,False,0.6403021101766966
711,9661-JALZV,Female,False,False,False,58,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Credit card,24.7,1519.0,False,0.9944661653478482
712,5433-KYGHE,Female,False,False,True,14,True,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,True,Mailed check,86.0,1164.05,False,0.701719591046684
713,4312-KFRXN,Male,False,True,False,72,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,25.4,1710.9,False,0.9979828877149681
714,5575-TPIZQ,Male,False,False,False,46,True,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,True,Credit card,89.15,4245.55,False,0.7181274137504585
715,0114-IGABW,Female,False,True,False,71,False,NO_PHONE,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer,58.25,4145.9,False,0.9835776661308937
716,9944-AEXBM,Male,False,False,False,32,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Bank transfer,85.65,2664.3,False,0.5172036151466213
717,1853-ARAAQ,Female,False,False,False,26,False,NO_PHONE,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,True,Credit card,50.35,1277.5,False,0.6042147087439715
718,6952-OMNWB,Male,True,True,False,68,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Credit card,80.35,5589.3,False,0.799323301162126
719,4697-LUPSU,Male,False,True,True,2,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Mailed check,20.2,34.75,False,0.9108713149973743
720,8434-VGEQQ,Male,False,True,True,61,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Credit card,20.55,1305.95,False,0.9979290933023542
721,4952-YSOGZ,Female,False,True,True,4,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,85.95,381.3,True,0.26960680911315604
722,1589-AGTLK,Male,False,False,False,3,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,45.35,141.5,True,0.5234928742288218
723,5244-IRFIH,Male,True,True,False,33,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.5,3105.55,True,0.29574328469470734
724,6549-YMFAW,Male,True,True,False,9,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Mailed check,21.25,204.55,False,0.7742758946271042
725,4950-HKQTE,Female,False,False,False,22,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,26.25,605.9,False,0.9726338295833629
726,6786-OBWQR,Female,False,True,True,5,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,80.85,356.1,False,0.3333732192531975
727,2684-EIWEO,Female,True,False,False,30,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,False,Credit card,91.7,2758.15,True,0.7186466193376808
728,2753-JMMCV,Male,False,False,False,65,True,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,True,Credit card,74.2,4805.65,False,0.9843109619546517
729,6439-GTPCA,Female,False,False,False,45,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,True,Electronic check,87.25,3941.7,True,0.7152212486706135
730,6621-YOBKI,Male,False,False,False,5,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,20.35,92.75,False,0.8265731304337232
731,1216-JWVUX,Male,False,True,True,25,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,75.5,1901.05,False,0.5938749620137906
732,7564-GHCVB,Female,False,True,True,72,True,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,False,Bank transfer,79.05,5730.7,False,0.9793521885518013
733,1173-NOEYG,Female,False,True,False,27,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,False,Bank transfer,90.15,2423.4,False,0.5084403452665769
734,7595-EHCDL,Male,False,True,True,32,False,NO_PHONE,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,False,Credit card,50.6,1653.45,False,0.7589033408391211
735,6647-ZEDXT,Female,False,False,False,30,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,False,Credit card,110.45,3327.05,False,0.7724542136761157
736,2521-NPUZR,Male,False,True,False,70,True,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,False,Credit card,101.0,7085.5,False,0.9800562732989673
737,1307-TVUFB,Male,True,False,False,42,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Bank transfer,79.35,3344.1,False,0.62198277351256
738,7503-MIOGA,Female,True,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer,89.85,6697.35,False,0.9763251288280506
739,4381-MHQDC,Female,False,False,False,47,True,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,True,Mailed check,65.0,2879.9,False,0.984980758624924
740,6923-JHPMP,Female,False,False,False,2,True,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,True,Electronic check,80.45,137.1,False,0.42781650032733076
741,5138-WVKYJ,Male,False,False,False,10,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,98.55,1008.55,True,0.3560950583804511
742,4018-PPNDW,Female,False,True,True,61,True,Yes,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,True,Mailed check,24.1,1551.6,False,0.9956298232878252
743,1635-FJFCC,Female,False,False,False,5,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Credit card,44.05,202.15,False,0.6224711583308358
744,2499-AJYUA,Female,True,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card,110.8,7882.25,False,0.9076570873015994
745,6919-ELBGL,Male,True,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer,114.95,8196.4,False,0.9366930152125911
746,3966-HRMZA,Female,True,False,False,3,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Mailed check,75.05,202.9,False,0.406129401689747
747,6425-JWTDV,Male,False,True,False,48,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,19.25,855.1,False,0.9943967364620948
748,8405-IGQFX,Female,False,False,False,63,True,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,True,Credit card,90.05,5817.0,False,0.9209309291846886
749,8224-IVVPA,Female,False,False,False,27,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Mailed check,56.7,1652.95,False,0.8818432401515358
750,9477-LGWQI,Male,False,True,True,70,True,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Credit card,80.15,5600.15,False,0.9881161005342399
751,1410-RSCMR,Male,False,True,True,7,True,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,True,Credit card,71.35,515.75,False,0.8161268677994443
752,0139-IVFJG,Female,False,True,False,2,True,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,False,Electronic check,90.35,190.5,False,0.4475439724063883
753,6683-VLCTZ,Male,True,False,False,20,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,98.55,1842.8,True,0.22852645249559989
754,5730-DBDSI,Male,False,False,False,66,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Bank transfer,19.7,1253.8,False,0.9978760939024865
755,0030-FNXPP,Female,False,False,False,3,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,19.85,57.2,False,0.8013360785631529
756,2189-WWOEW,Female,False,False,True,15,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Bank transfer,85.9,1269.55,True,0.5091816482210225
757,5684-FJVYR,Female,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,True,Bank transfer,90.35,6563.4,False,0.9806651707838426
758,4013-GUXND,Male,False,False,False,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,20.8,20.8,False,0.7962992297444469
759,1894-IGFSG,Female,False,False,False,22,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,89.25,1907.85,True,0.40528513909695185
760,7379-POKDZ,Male,False,True,False,3,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.3,208.85,True,0.3190901812938992
761,1266-NZYUI,Female,False,True,True,72,True,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,False,Bank transfer,66.85,4758.8,False,0.9961329462098425
762,7969-FFOWG,Male,False,True,True,65,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Two year,False,Mailed check,19.9,1292.6,False,0.9982104111360095
763,4718-DHSMV,Female,False,False,False,11,False,NO_PHONE,DSL,No,No,No,No,Yes,No,Month-to-month,True,Mailed check,35.8,363.15,False,0.49435622750120456
764,5175-WLYXL,Male,False,False,False,22,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,78.85,1600.25,False,0.5393837367637714
765,7817-OMJNA,Male,False,False,False,14,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,One year,False,Bank transfer,20.4,275.7,False,0.9401546866793107
766,8728-SKJLR,Male,False,False,False,41,True,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,74.25,3089.1,False,0.7372072410257118
767,3137-NYQQI,Male,False,True,False,17,True,No,DSL,Yes,Yes,No,No,No,Yes,One year,False,Mailed check,64.8,1175.6,False,0.9038200637668667
768,7706-DZNKK,Male,False,False,False,11,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,True,Credit card,20.45,237.3,False,0.843386463234309
769,0236-HFWSV,Male,False,False,False,15,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,93.35,1444.65,True,0.23756171219968525
770,3900-AQPHZ,Female,False,False,False,1,True,No,No,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,NO_INTERNET,Month-to-month,False,Mailed check,19.9,19.9,True,0.7836470839592565
771,5842-POCOP,Female,False,True,False,5,True,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,True,Mailed check,88.9,454.15,True,0.4370557231818857
772,2037-XJFUP,Male,False,True,False,33,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,True,Electronic check,95.8,3036.75,True,0.6215194257026302
773,8823-RLPWL,Female,False,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Credit card,110.65,8065.65,False,0.9244663080366189
774,9505-SQFSW,Female,False,True,True,3,False,NO_PHONE,DSL,No,Yes,No,No,No,Yes,Month-to-month,False,Mailed check,40.3,92.5,False,0.5243756584958562
775,7314-OXENN,Male,False,False,False,2,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,82.0,184.65,True,0.3174290757838889
776,3758-CKOQL,Female,False,True,False,59,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,True,Credit card,107.0,6152.3,False,0.9232733138199752
777,0322-CHQRU,Male,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,45.35,89.5,True,0.5800198866464321
778,5676-CFLYY,Male,False,True,True,71,True,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,True,Credit card,73.35,5154.5,False,0.9888474129961572
779,7521-AFHAB,Female,False,True,True,5,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,44.8,220.45,False,0.7109516233402626
780,0285-INHLN,Male,False,True,True,27,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Credit card,54.75,1510.3,False,0.9023371837593186
781,4678-DVQEO,Female,False,False,False,1,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,52.2,52.2,True,0.6197950220226287
782,5125-CNDSP,Male,False,False,True,63,False,NO_PHONE,DSL,Yes,Yes,No,Yes,No,No,One year,True,Bank transfer,40.6,2588.95,False,0.9898800445137902
783,0691-IFBQW,Female,True,False,False,46,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,True,Electronic check,110.0,4874.8,True,0.6812527148515735
784,4992-LTJNE,Male,False,True,True,72,True,Yes,DSL,Yes,No,No,No,No,No,Two year,False,Bank transfer,55.3,3983.6,False,0.995095675331904
785,2202-OUTMO,Female,False,True,False,34,True,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,True,Bank transfer,60.85,2003.6,False,0.9032380068938433
786,0810-BDHAW,Female,False,True,True,24,True,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,False,Electronic check,78.4,1832.4,False,0.8571893485936839
787,0229-LFJAF,Male,False,False,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,False,Bank transfer,69.65,4908.25,False,0.9954228044317284
788,7131-ZQZNK,Female,False,True,True,60,False,NO_PHONE,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Credit card,59.85,3590.2,False,0.9874558756388722
789,3442-ZHHCC,Male,False,False,False,68,True,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,True,Credit card,76.9,5023.0,False,0.9790620218541276
